StockCode,StockName
00648,SOFTMEDX HEALTHCARE LIMITED
00650,PRODUCTIVE TECHNOLOGIES COMPANY LIMITED
00653,BONJOUR HOLDINGS LIMITED
00655,HONGKONG CHINESE LIMITED
00656,FOSUN INTERNATIONAL LIMITED
00657,G-VISION INTERNATIONAL (HOLDINGS) LIMITED
00658,"CHINA HIGH SPEED TRANSMISSION EQUIPMENT GROUP CO., LTD."
00659,CTF SERVICES LIMITED
00660,WAI CHUN BIO-TECHNOLOGY LIMITED
00661,CHINA DAYE NON-FERROUS METALS MINING LIMITED
00662,ASIA FINANCIAL HOLDINGS LIMITED
00664,"HANGZHOU TONGSHIFU CULTURAL AND CREATIVE (GROUP) CO., LTD."
00666,"REPT BATTERO ENERGY CO., LTD."
00667,CHINA EAST EDUCATION HOLDINGS LIMITED
00668,"ANKER INNOVATIONS TECHNOLOGY CO., LTD."
00669,TECHTRONIC INDUSTRIES CO. LTD.
00670,CHINA EASTERN AIRLINES CORPORATION LIMITED
00672,ZHONG AN GROUP LIMITED
00673,CHINA HEALTH GROUP LIMITED
00674,CHINA TANGSHANG HOLDINGS LIMITED
00675,K & P INTERNATIONAL HOLDINGS LIMITED
00676,PEGASUS INTERNATIONAL HOLDINGS LIMITED
00677,GOLDEN RESOURCES DEVELOPMENT INTERNATIONAL LIMITED
00679,ASIA TELE-NET AND TECHNOLOGY CORPORATION LIMITED-5000
00681,CHINESE PEOPLE HOLDINGS COMPANY LIMITED
00682,CHAODA MODERN AGRICULTURE (HOLDINGS) LIMITED
00683,KERRY PROPERTIES LIMITED
00684,ALLAN INTERNATIONAL HOLDINGS LIMITED
00685,MEDIA CHINESE INTERNATIONAL LIMITED
00686,"BEIJING ENERGY INTERNATIONAL HOLDING CO., LTD"
00687,TYSAN HOLDINGS LIMITED
00688,CHINA OVERSEAS LAND & INVESTMENT LIMITED
00689,EPI (HOLDINGS) LIMITED
00690,UNI-BIO SCIENCE GROUP LIMITED
00691,CHINA SHANSHUI CEMENT GROUP LIMITED
00693,TAN CHONG INTERNATIONAL LIMITED
00694,BEIJING CAPITAL INTERNATIONAL AIRPORT COMPANY LIMITED
00695,DONGWU CEMENT INTERNATIONAL LIMITED
00696,TRAVELSKY TECHNOLOGY LIMITED
00697,SHOUCHENG HOLDINGS LIMITED
00698,TONGDA GROUP HOLDINGS LIMITED
00699,NINGBO JOYSON ELECTRONIC CORP.
00700,TENCENT HOLDINGS LIMITED -HKD TRADED SHARES
00701,CNT GROUP LIMITED
00702,SINO OIL AND GAS HOLDINGS LIMITED
00703,FUTURE BRIGHT HOLDINGS LIMITED
00704,HUSCOKE HOLDINGS LIMITED
00707,ASIA TELEVISION HOLDINGS LIMITED
00708,CHINA EVERGRANDE NEW ENERGY VEHICLE GROUP LIMITED
00709,GIORDANO INTERNATIONAL LIMITED
00710,BOE VARITRONIX LIMITED
00711,ASIA ALLIED INFRASTRUCTURE HOLDINGS LIMITED
00712,COMTEC SOLAR SYSTEMS GROUP LIMITED
00713,WORLD HOUSEWARE (HOLDINGS) LIMITED
00716,SINGAMAS CONTAINER HOLDINGS LIMITED
00717,EMPEROR CAPITAL GROUP LIMITED
00718,TAI UNITED HOLDINGS LIMITED
00719,SHANDONG XINHUA PHARMACEUTICAL COMPANY LIMITED
00720,AUTO ITALIA HOLDINGS LIMITED
00721,CHINA FINANCIAL INTERNATIONAL INVESTMENTS LIMITED-NEW
00722,UMP HEALTHCARE HOLDINGS LIMITED
00723,RELIANCE GLOBAL HOLDINGS LIMITED
00725,PERENNIAL INTERNATIONAL LIMITED
00726,DIT GROUP LIMITED
00727,CROWN INTERNATIONAL CORPORATION LIMITED
00728,CHINA TELECOM CORPORATION LIMITED
00730,CAPITAL INDUSTRIAL FINANCIAL SERVICES GROUP LIMITED
00731,C&D NEWIN PAPER & PULP CORPORATION LIMITED
00732,TRULY INTERNATIONAL HOLDINGS LIMITED
00733,HOPEFLUENT GROUP HOLDINGS LIMITED
00736,CHINA PROPERTIES INVESTMENT HOLDINGS LIMITED
00737,SZ INVESTMENT HLDGS BAY AREA DEV CO LTD -HKD TRADED SHARES
00738,LE SAUNDA HOLDINGS LIMITED
00743,ASIA CEMENT (CHINA) HOLDINGS CORPORATION
00745,CHINA NATIONAL CULTURE GROUP LIMITED
00746,LEE & MAN CHEMICAL COMPANY LIMITED
00747,SHENYANG PUBLIC UTILITY HOLDINGS COMPANY LIMITED
00750,CHINA SHUIFA SINGYES ENERGY HOLDINGS LIMITED
00751,SKYWORTH GROUP LIMITED
00752,PICO FAR EAST HOLDINGS LIMITED
00753,AIR CHINA LIMITED
00754,HOPSON DEVELOPMENT HOLDINGS LIMITED
00755,DEVGREAT GROUP LIMITED
00756,SUMMI (GROUP) HOLDINGS LIMITED
00757,SOLARGIGA ENERGY HOLDINGS LIMITED
00759,CEC INTERNATIONAL HOLDINGS LIMITED
00760,TALENT PROPERTY GROUP LIMITED
00762,CHINA UNICOM (HONG KONG) LIMITED
00763,ZTE CORPORATION
00764,ETERNITY INVESTMENT LIMITED
00765,PERFECTECH INTERNATIONAL HOLDINGS LTD.
00767,ZHONG JI LONGEVITY SCIENCE GROUP LIMITED
00768,UBA INVESTMENTS LIMITED
00769,CHINA RARE EARTH HOLDINGS LIMITED
00770,SHANGHAI INTERNATIONAL SHANGHAI GROWTH INVESTMENT LIMITED
00771,AUTOMATED SYSTEMS HOLDINGS LIMITED
00772,CHINA LITERATURE LIMITED
00775,"CK LIFE SCIENCES INT'L., (HOLDINGS) INC."
00776,IMPERIUM TECHNOLOGY GROUP LIMITED
00777,NETDRAGON WEBSOFT HOLDINGS LIMITED
00778,FORTUNE REAL ESTATE INVESTMENT TRUST
00780,TONGCHENG TRAVEL HOLDINGS LIMITED
00784,LING YUI HOLDINGS LIMITED
00788,CHINA TOWER CORPORATION LIMITED
00789,ARTINI HOLDINGS LIMITED
00794,COME SURE GROUP (HOLDINGS) LIMITED
00797,7ROAD HOLDINGS LIMITED
00798,CHINA ELECTRONICS OPTICS VALLEY UNION HOLDING COMPANY LIMITED
00799,IGG INC
00800,WERIDE INC.
00804,PINESTONE CAPITAL LIMITED
00805,NEW GONOW RECREATIONAL VEHICLES INC.
00806,VALUE PARTNERS GROUP LIMITED
00807,SIIC ENVIRONMENT HOLDINGS LTD.
00808,PROSPERITY REAL ESTATE INVESTMENT TRUST
00809,GLOBAL BIO-CHEM TECHNOLOGY GROUP COMPANY LIMITED
00810,CHINA CASTSON 81 FINANCE COMPANY LIMITED
00811,"XINHUA WINSHARE PUBLISHING AND MEDIA CO., LTD."
00813,SHIMAO GROUP HOLDINGS LIMITED
00814,BEIJING JINGKELONG COMPANY LIMITED
00815,CHINA SILVER GROUP LIMITED
00816,"JINMAO PROPERTY SERVICES CO., LIMITED"
00817,CHINA JINMAO HOLDINGS GROUP LIMITED
00818,HI SUN TECHNOLOGY (CHINA) LIMITED
00819,TIANNENG POWER INTERNATIONAL LIMITED
00821,VALUE CONVERGENCE HOLDINGS LIMITED
00822,KA SHUI INTERNATIONAL HOLDINGS LIMITED
00823,LINK REAL ESTATE INVESTMENT TRUST
00825,NEW WORLD DEPARTMENT STORE CHINA LIMITED
00826,TIANGONG INTERNATIONAL COMPANY LIMITED
00827,KO YO CHEMICAL (GROUP) LIMITED
00828,DYNASTY FINE WINES GROUP LIMITED
00829,SHENGUAN HOLDINGS (GROUP) LIMITED
00830,CHINA STATE CONSTRUCTION DEVELOPMENT HOLDINGS LIMITED
00831,CONVENIENCE RETAIL ASIA LIMITED
00832,CENTRAL CHINA REAL ESTATE LIMITED
00833,ALLTRONICS HOLDINGS LIMITED
00834,CHINA KANGDA FOOD COMPANY LIMITED
00836,CHINA RESOURCES POWER HOLDINGS COMPANY LIMITED
00837,CARPENTER TAN HOLDINGS LIMITED
00838,EVA PRECISION INDUSTRIAL HOLDINGS LIMITED
00839,CHINA EDUCATION GROUP HOLDINGS LIMITED
00840,XINJIANG TIANYE WATER SAVING IRRIGATION SYSTEM COMPANY LIMITED
00841,ASIA CASSAVA RESOURCES HOLDINGS LIMITED
00842,LEOCH INTERNATIONAL TECHNOLOGY LIMITED
00844,GREATIME INTERNATIONAL HOLDINGS LIMITED LIMITED
00845,GLORIOUS PROPERTY HOLDINGS LIMITED
00846,MINGFA GROUP (INTERNATIONAL) COMPANY LIMITED
00848,MAOYE INTERNATIONAL HOLDINGS LIMITED
00851,SHENG YUAN HOLDINGS LIMITED
00852,STRONG PETROCHEMICAL HOLDINGS LIMITED
00853,MICROPORT SCIENTIFIC CORPORATION
00854,WILLAS-ARRAY ELECTRONICS (HOLDINGS) LIMITED
00855,CHINA WATER AFFAIRS GROUP LIMITED
00856,VSTECS HOLDINGS LIMITED
00857,PETROCHINA COMPANY LIMITED
00858,EXTRAWELL PHARMACEUTICAL HOLDINGS LIMITED
00859,ZHONGCHANG INTERNATIONAL HOLDINGS GROUP LIMITED
00860,APOLLO FUTURE MOBILITY GROUP LIMITED
00861,DIGITAL CHINA HOLDINGS LIMITED
00862,VISION VALUES HOLDINGS LIMITED
00863,OSL GROUP LIMITED
00864,WING LEE PROPERTY INVESTMENTS LIMITED
00865,JIANDE INTERNATIONAL HOLDINGS LIMITED
00866,CHINA QINFA GROUP LIMITED
00867,CHINA MEDICAL SYSTEM HOLDINGS LIMITED
00868,XINYI GLASS HOLDINGS LIMITED
00869,PLAYMATES TOYS LIMITED
00871,CHINA DREDGING ENVIRONMENT PROTECTION HOLDINGS LIMITED
00873,SHIMAO SERVICES HOLDINGS LIMITED
00874,"GUANGZHOU BAIYUNSHAN PHARMACEUTICAL HOLDINGS CO., LTD."
00875,CONGYU INTELLIGENT AGRICULTURAL HOLDINGS LIMITED
00876,KAISA HEALTH GROUP HOLDINGS LIMITED
00878,SOUNDWILL HOLDINGS LIMITED
00880,SJM HOLDINGS LIMITED
00881,ZHONGSHENG GROUP HOLDINGS LIMITED
00882,TIANJIN DEVELOPMENT HOLDINGS LIMITED
00883,CNOOC LIMITED -HKD TRADED SHARES
00884,CIFI HOLDINGS (GROUP) CO. LTD.
00887,EMPEROR WATCH & JEWELLERY LIMITED
00888,BLOCKFIN HOLDINGS LIMITED
00889,DATRONIX HOLDINGS LIMITED
00893,CHINA VANADIUM TITANO-MAGNETITE MINING COMPANY LIMITED
00894,MAN YUE TECHNOLOGY HOLDINGS LIMITED
00895,DONGJIANG ENVIRONMENTAL COMPANY LIMITED
00896,HANISON CONSTRUCTION HOLDINGS LIMITED
00897,WAI YUEN TONG MEDICINE HOLDINGS LIMITED
00898,MULTIFIELD INTERNATIONAL HOLDINGS LIMITED
00899,ZHONG JIA GUO XIN HOLDINGS COMPANY LIMITED
00900,AEON CREDIT SERVICE (ASIA) COMPANY LIMITED
00901,"SHENZHEN SDMC TECHNOLOGY CO., LTD."
00902,"HUANENG POWER INTERNATIONAL, INC."
00905,WALNUT CAPITAL LIMITED
00907,ELEGANCE OPTICAL INTERNATIONAL HOLDINGS LIMITED
00909,MING YUAN CLOUD GROUP HOLDINGS LIMITED
00910,CHINA SANDI HOLDINGS LIMITED
00911,QIANHAI HEALTH HOLDINGS LIMITED
00912,SUGA INTERNATIONAL HOLDINGS LIMITED
00913,HARBOUR DIGITAL ASSET CAPITAL LIMITED
00914,ANHUI CONCH CEMENT COMPANY LIMITED
00915,DAOHE GLOBAL GROUP LIMITED
00916,CHINA LONGYUAN POWER GROUP CORPORATION LIMITED
00917,QUNABOX GROUP LIMITED
00918,MAJESTIC DRAGON AEROTECH HOLDINGS LIMITED
00919,MODERN HEALTHCARE TECHNOLOGY HOLDINGS LIMITED
00921,"HISENSE HOME APPLIANCES GROUP CO., LTD."
00922,ANXIAN YUAN CHINA HOLDINGS LIMITED
00923,INTEGRATED WASTE SOLUTIONS GROUP HOLDINGS LIMITED
00924,KHOON GROUP LIMITED
00926,BESUNYEN HOLDINGS COMPANY LIMITED
00927,FUJIKON INDUSTRIAL HOLDINGS LIMITED
00928,KING INTERNATIONAL INVESTMENT LIMITED
00929,IPE GROUP LIMITED
00931,CHINA HK POWER SMART ENERGY GROUP LIMITED
00932,SHUNTEN INTERNATIONAL (HOLDINGS) LIMITED
00933,VIVA GOODS COMPANY LIMITED
00934,SINOPEC KANTONS HOLDINGS LIMITED
00936,KAISA CAPITAL INVESTMENT HOLDINGS LIMITED
00938,MAN SANG INTERNATIONAL LIMITED
00939,CHINA CONSTRUCTION BANK CORPORATION
00941,CHINA MOBILE LIMITED -HKD TRADED SHARES
00943,ZHONGZHENG INTERNATIONAL COMPANY LIMITED
00945,MANULIFE FINANCIAL CORPORATION
00947,"MOBI DEVELOPMENT CO., LTD."
00948,ALPHA PROFESSIONAL HOLDINGS LIMITED
00950,LEE'S PHARMACEUTICAL HOLDINGS LIMITED
00951,CHAOWEI POWER HOLDINGS LIMITED
00952,QUAM PLUS INTERNATIONAL FINANCIAL LIMITED
00953,SHAW BROTHERS HOLDINGS LIMITED
00954,CHANGMAO BIOCHEMICAL ENGINEERING COMPANY LIMITED
00956,CHINA SUNTIEN GREEN ENERGY CORPORATION LIMITED
00959,CENTURY ENTERTAINMENT INTERNATIONAL HOLDINGS LIMITED
00960,LONGFOR GROUP HOLDINGS LIMITED
00966,CHINA TAIPING INSURANCE HOLDINGS COMPANY LIMITED
00968,XINYI SOLAR HOLDINGS LIMITED
00969,HUA LIEN INTERNATIONAL (HOLDING) COMPANY LIMITED
00970,NEW SPARKLE ROLL INTERNATIONAL GROUP LIMITED
00974,CHINA SHUN KE LONG HOLDINGS LIMITED
00975,MONGOLIAN MINING CORPORATION
00976,CHIHO ENVIRONMENTAL GROUP LIMITED
00978,CHINA MERCHANTS LAND LIMITED
00979,GREEN ENERGY GROUP LIMITED
00980,"LIANHUA SUPERMARKET HOLDINGS CO., LTD."
00981,SEMICONDUCTOR MANUFACTURING INTERNATIONAL CORPORATION
00983,SOCAM DEVELOPMENT LIMITED
00984,"AEON STORES (HONG KONG) CO., LIMITED"
00986,DUFU LIQUOR GROUP LIMITED
00987,CHINA RENEWABLE ENERGY INVESTMENT LIMITED
00989,CHINA CHANGBAISHAN INTERNATIONAL HOLDINGS LIMITED
00990,DEEP SOURCE HOLDINGS LIMITED
00991,"DATANG INTERNATIONAL POWER GENERATION CO.,LTD."
00992,LENOVO GROUP LIMITED -HKD TRADED SHARES
00993,XINKONG INTERNATIONAL CAPITAL HOLDINGS LIMITED
00994,CT VISION (INTERNATIONAL) HOLDINGS LIMITED
00995,ANHUI EXPRESSWAY COMPANY LIMITED
00997,CHINLINK INTERNATIONAL HOLDINGS LIMITED
00998,CHINA CITIC BANK CORPORATION LIMITED
00999,XIAOCAIYUAN INTERNATIONAL HOLDING LTD.
01000,BEIJING MEDIA CORPORATION LIMITED
01001,HONG KONG SHANGHAI ALLIANCE HOLDINGS LIMITED
01002,V.S. INTERNATIONAL GROUP LIMITED
01003,HUANXI MEDIA GROUP LIMITED
01004,CHINA SMARTER ENERGY GROUP HOLDINGS LIMITED
01005,MATRIX HOLDINGS LIMITED
01007,LONGHUI INTERNATIONAL HOLDINGS LIMITED
01008,LITU HOLDINGS LIMITED
01009,INTERNATIONAL ENTERTAINMENT CORPORATION
01010,SKY BLUE 11 COMPANY LIMITED
01011,CHINA NT PHARMA GROUP COMPANY LIMITED
01013,WAI CHUN GROUP HOLDINGS LIMITED
01020,CIPRUN TECHNOLOGY HOLDINGS COMPANY LIMITED
01021,"GUANGDONG HUAYAN ROBOTICS CO., LTD."
01022,FEIYU TECHNOLOGY INTERNATIONAL COMPANY LTD.
01023,SITOY GROUP HOLDINGS LIMITED
01024,KUAISHOU TECHNOLOGY -HKD TRADED SHARES
01025,KNT HOLDINGS LIMITED
01026,UNIVERSAL TECHNOLOGIES HOLDINGS LIMITED
01027,ASIA STRATEGY DIGIT TECHNOLOGY HOLDINGS LIMITED
01028,C.BANNER INTERNATIONAL HOLDINGS LIMITED
01029,IRC LIMITED
01030,SEAZEN GROUP LIMITED
01033,SINOPEC OILFIELD SERVICE CORPORATION
01036,VANKE OVERSEAS INVESTMENT HOLDING COMPANY LIMITED
01037,MAXNERVA TECHNOLOGY SERVICES LIMITED
01038,CK INFRASTRUCTURE HOLDINGS LIMITED
01039,CHANGYOU INTERNATIONAL GROUP LIMITED
01044,HENGAN INTERNATIONAL GROUP COMPANY LIMITED
01045,APT SATELLITE HOLDINGS LIMITED
01046,UNIVERSE ENTERTAINMENT AND CULTURE GROUP COMPANY LIMITED
01047,NGAI HING HONG COMPANY LIMITED
01049,CELESTIAL ASIA SECURITIES HOLDINGS LIMITED
01050,KARRIE INTERNATIONAL HOLDINGS LIMITED
01051,G-RESOURCES GROUP LIMITED
01052,YUEXIU TRANSPORT INFRASTRUCTURE LIMITED
01053,CHONGQING IRON & STEEL COMPANY LIMITED
01055,CHINA SOUTHERN AIRLINES COMPANY LIMITED
01057,ZHEJIANG SHIBAO COMPANY LIMITED
01058,NAMYUE HOLDINGS LIMITED
01059,KANTONE HOLDINGS LIMITED
01060,DAMAI ENTERTAINMENT HOLDINGS LIMITED
01061,ESSEX BIO-TECHNOLOGY LIMITED
01062,CHINA DEVELOPMENT BANK INTERNATIONAL INVESTMENT LIMITED
01063,SUNCORP TECHNOLOGIES LIMITED
01064,ZHONG HUA INTERNATIONAL HOLDINGS LIMITED
01065,TIANJIN CAPITAL ENVIRONMENTAL PROTECTION GROUP COMPANY LIMITED
01066,SHANDONG WEIGAO GROUP MEDICAL POLYMER COMPANY LIMITED
01068,CHINA YURUN FOOD GROUP LIMITED
01069,CHINA HEALTH TECHNOLOGY GROUP HOLDING COMPANY LIMITED
01070,TCL ELECTRONICS HOLDINGS LIMITED
01071,HUADIAN POWER INTERNATIONAL CORPORATION LIMITED
01072,DONGFANG ELECTRIC CORPORATION LIMITED
01073,DA YU FINANCIAL HOLDINGS LIMITED
01075,CAPINFO COMPANY LIMITED
01079,PINE TECHNOLOGY HOLDINGS LIMITED
01080,SHENGLI OIL & GAS PIPE HOLDINGS LIMITED
01081,"DAJIN HEAVY INDUSTRY CO., LTD."
01082,BRADAVERSE EDUCATION (INT'L) INVESTMENTS GROUP LIMITED
01083,TOWNGAS SMART ENERGY COMPANY LIMITED
01084,GREEN FRESH BIOTECHNOLOGY COMPANY LIMITED
01085,HENGXIN TECHNOLOGY LTD.
01086,GOODBABY INTERNATIONAL HOLDINGS LIMITED
01087,INVESTECH HOLDINGS LIMITED
01088,CHINA SHENHUA ENERGY COMPANY LIMITED
01090,DA MING INTERNATIONAL HOLDINGS LIMITED
01091,SOUTH MANGANESE INVESTMENT LIMITED
01093,CSPC PHARMACEUTICAL GROUP LIMITED
01094,CHERISH SUNSHINE INTERNATIONAL LIMITED
01097,I-CABLE COMMUNICATIONS LIMITED
01098,ROAD KING INFRASTRUCTURE LIMITED
01099,SINOPHARM GROUP CO. LTD.
01100,MAINLAND HEADWEAR HOLDINGS LIMITED
01101,CHINA HUARONG ENERGY COMPANY LIMITED
01102,ENVIRO ENERGY INTERNATIONAL HOLDINGS LIMITED
01104,APAC RESOURCES LIMITED
01105,SING TAO NEWS CORPORATION LIMITED
01107,"MODERN LAND (CHINA) CO., LIMITED"
01108,TRIUMPH NEW ENERGY COMPANY LIMITED
01109,CHINA RESOURCES LAND LIMITED
01110,KINGWORLD MEDICINES GROUP LIMITED
01111,HUASHI GROUP HOLDINGS LIMITED
01112,HEALTH AND HAPPINESS (H&H) INTERNATIONAL HOLDINGS LIMITED
01113,CK ASSET HOLDINGS LIMITED
01114,BRILLIANCE CHINA AUTOMOTIVE HOLDINGS LIMITED
01115,5100 XIZANG GLACIER COMPANY LIMITED
01116,HUIYUAN COWINS TECHNOLOGY GROUP LIMITED
01117,CHINA MODERN DAIRY HOLDINGS LTD.
01118,GOLIK HOLDINGS LIMITED
01119,IDREAMSKY TECHNOLOGY HOLDINGS LIMITED
01120,ARTS OPTICAL INTERNATIONAL HOLDINGS LIMITED
01121,GOLDEN SOLAR NEW ENERGY TECHNOLOGY HOLDINGS LIMITED
01122,QINGLING MOTORS COMPANY LIMITED
01123,CHINA-HONGKONG PHOTO PRODUCTS HOLDINGS LIMITED
01124,COASTAL GREENLAND LIMITED
01125,LAI FUNG HOLDINGS LIMITED
01126,DREAM INTERNATIONAL LIMITED
01127,LION ROCK GROUP LIMITED
01128,"WYNN MACAU, LIMITED"
01129,CHINA WATER INDUSTRY GROUP LIMITED
01130,CHINA ENVIRONMENTAL RESOURCES GROUP LIMITED
01132,ORANGE SKY GOLDEN HARVEST ENTERTAINMENT (HOLDINGS) LIMITED
01133,HARBIN ELECTRIC COMPANY LIMITED
01134,KELFRED HOLDINGS LIMITED
01137,HONG KONG TECHNOLOGY VENTURE COMPANY LIMITED
01138,"COSCO SHIPPING ENERGY TRANSPORTATION CO., LTD."
01140,HK.AI CAPITAL LIMITED
01141,CMBC CAPITAL HOLDINGS LIMITED
01142,E&P GLOBAL HOLDINGS LIMITED
01143,CHINA ENERGY STORAGE TECHNOLOGY DEVELOPMENT LIMITED
01145,COURAGE INVESTMENT GROUP LIMITED
01146,HUICHENG INTERNATIONAL HOLDINGS LIMITED
01147,EDENSOFT HOLDINGS LIMITED
01148,XINCHEN CHINA POWER HOLDINGS LIMITED
01150,MILAN STATION HOLDINGS LIMITED
01152,MOMENTUM FINANCIAL HOLDINGS LIMITED
01153,JIAYUAN SERVICES HOLDINGS LIMITED
01156,CHINA NEW ENERGY LIMITED
01157,"ZOOMLION HEAVY INDUSTRY SCIENCE AND TECHNOLOGY CO., LTD."
01159,SMART DIGITAL TECHNOLOGY GROUP LIMITED
01160,GOLDSTONE CAPITAL GROUP LIMITED
01161,WATER OASIS GROUP LIMITED
01162,LUMINA GROUP LIMITED
01163,ADTIGER CORPORATIONS LIMITED
01164,CGN MINING COMPANY LIMITED
01165,SHUNFENG INTERNATIONAL CLEAN ENERGY LIMITED
01166,SOLARTECH INTERNATIONAL HOLDINGS LIMITED
01167,"JACOBIO PHARMACEUTICALS GROUP CO., LTD."
01168,Z FIN LIMITED
01170,KINGMAKER FOOTWEAR HOLDINGS LIMITED
01171,YANKUANG ENERGY GROUP COMPANY LIMITED
01172,MAGNUS CONCORDIA GROUP LIMITED
01173,VEEKO INTERNATIONAL HOLDINGS LIMITED
01176,ZHUGUANG HOLDINGS GROUP COMPANY LIMITED
01177,SINO BIOPHARMACEUTICAL LIMITED
01179,H WORLD GROUP LIMITED
01180,PARADISE ENTERTAINMENT LIMITED
01181,TANG PALACE (CHINA) HOLDINGS LIMITED
01182,SUCCESS DRAGON INTERNATIONAL HOLDINGS LIMITED
01183,MECOM POWER AND CONSTRUCTION LIMITED
01184,S.A.S. DRAGON HOLDINGS LIMITED
01186,CHINA RAILWAY CONSTRUCTION CORPORATION LIMITED
01187,"COFOE MEDICAL TECHNOLOGY CO., LTD."
01188,HYBRID KINETIC GROUP LIMITED
01191,"CREALIGHTS TECHNOLOGY CO., LTD."
01193,CHINA RESOURCES GAS GROUP LIMITED
01195,KINGWELL GROUP LIMITED
01196,REALORD GROUP HOLDINGS LIMITED
01198,ROYALE HOME HOLDINGS LIMITED
01199,COSCO SHIPPING PORTS LIMITED
01200,MIDLAND HOLDINGS LIMITED
01201,TESSON HOLDINGS LIMITED
01202,CHENGDU SIWI SCIENCE & TECHNOLOGY COMPANY LIMITED
01203,GDH GUANGNAN (HOLDINGS) LIMITED
01204,BOARDWARE INTELLIGENCE TECHNOLOGY LIMITED
01205,CITIC RESOURCES HOLDINGS LIMITED
01206,TECHNOVATOR INTERNATIONAL LIMITED
01208,MMG LIMITED
01209,CHINA RESOURCES MIXC LIFESTYLE SERVICES LIMITED
01211,BYD COMPANY LIMITED -HKD TRADED SHARES
01213,MOBICON GROUP LIMITED
01215,KAI YUAN HOLDINGS LIMITED
01216,"ZHONGYUAN BANK CO., LTD."
01217,CHINA INNOVATION INVESTMENT LIMITED
01218,EASYKNIT INTERNATIONAL HOLDINGS LIMITED
01220,ZHIDAO INTERNATIONAL (HOLDINGS) LIMITED
01221,SINO HOTELS (HOLDINGS) LIMITED
01222,WANG ON GROUP LIMITED
01223,SYMPHONY HOLDINGS LIMITED
01224,C C LAND HOLDINGS LIMITED
01225,LERADO FINANCIAL GROUP COMPANY LIMITED
01226,CHINA INVESTMENT AND FINANCE GROUP LIMITED
01228,CANBRIDGE PHARMACEUTICALS INC.
01229,NAN NAN RESOURCES ENTERPRISE LIMITED
01231,NEWTON RESOURCES LTD
01232,GOLDEN WHEEL TIANDI HOLDINGS COMPANY LIMITED
01233,TIMES CHINA HOLDINGS LIMITED
01234,CHINA LILANG LIMITED
01235,TRAVEL EXPERT (ASIA) ENTERPRISES LIMITED
01236,"SHENZHEN LDROBOT CO., LTD"
01237,CHINA ENVIRONMENTAL TECHNOLOGY AND BIOENERGY HOLDINGS LIMITED
01238,POWERLONG REAL ESTATE HOLDINGS LIMITED
01239,TEAMWAY INTERNATIONAL GROUP HOLDINGS LIMITED
01240,CNQC INTERNATIONAL HOLDINGS LIMITED
01241,SHUANGHUA HOLDINGS LIMITED
01243,WANG ON PROPERTIES LIMITED
01244,3D MEDICINES INC.
01245,"NIRAKU GC HOLDINGS, INC."
01246,BOILL HEALTHCARE HOLDINGS LIMITED
01247,MIKO INTERNATIONAL HOLDINGS LIMITED
01250,SHANDONG HI-SPEED NEW ENERGY GROUP LIMITED
01251,SPT ENERGY GROUP INC.
01252,CHINA TIANRUI GROUP CEMENT COMPANY LIMITED
01253,CHINA GREEN BROAD ECOLOGICAL TECHNOLOGY COMPANY LIMITED
01255,TATA HEALTH INTERNATIONAL HOLDINGS LIMITED
01257,CHINA EVERBRIGHT GREENTECH LIMITED
01258,CHINA NONFERROUS MINING CORPORATION LIMITED
01259,PROSPEROUS FUTURE HOLDINGS LIMITED
01260,WONDERFUL SKY FINANCIAL GROUP HOLDINGS LIMITED
01262,LABIXIAOXIN SNACKS GROUP LIMITED
01265,TIANJIN JINRAN PUBLIC UTILITIES COMPANY LIMITED
01268,CHINA MEIDONG AUTO HOLDINGS LIMITED
01269,CHINA FIRST CAPITAL GROUP LIMITED
01270,LANGHAM HOSPITALITY INVESTMENTS AND LANGHAM HOSPITALITY INVESTMENTS LIMITED
01271,GRAND MING GROUP HOLDINGS LIMITED
01272,"DATANG ENVIRONMENT INDUSTRY GROUP CO., LTD."
01273,HONG KONG FINANCE GROUP LIMITED
01274,"IMOTION AUTOMOTIVE TECHNOLOGY (SUZHOU) CO., LTD."
01276,"JIANGSU HENGRUI PHARMACEUTICALS CO., LTD."
01277,KINETIC DEVELOPMENT GROUP LIMITED
01278,CHINA NEW TOWN DEVELOPMENT COMPANY LIMITED
01280,CHINA QIDIAN GUOFENG HOLDINGS LIMITED
01281,XINDA INVESTMENT HOLDINGS LIMITED
01282,RENZE HARVEST INTERNATIONAL LIMITED
01283,ACCEL GROUP HOLDINGS LIMITED
01284,NEW MEDIA LAB LIMITED
01285,JIASHILI GROUP LIMITED
01286,IMPRO PRECISION INDUSTRIES LIMITED
01288,AGRICULTURAL BANK OF CHINA LIMITED
01289,WUXI SUNLIT SCIENCE AND TECHNOLOGY COMPANY LIMITED
01290,CHINA HUIRONG FINANCIAL HOLDINGS LIMITED
01292,"CHANGAN MINSHENG APLL LOGISTICS CO., LTD"
01293,GRAND BAOXIN AUTO GROUP LIMITED
01298,YUNNAN ENERGY INTERNATIONAL CO. LIMITED
01299,AIA GROUP LIMITED -HKD TRADED SHARES
01300,TRIGIANT GROUP LIMITED
01301,D&G TECHNOLOGY HOLDING COMPANY LIMITED
01302,LIFETECH SCIENTIFIC CORPORATION
01303,HUILI RESOURCES (GROUP) LIMITED
01304,"FORTIOR TECHNOLOGY (SHENZHEN) CO., LTD."
01305,WAI CHI HOLDINGS COMPANY LIMITED
